age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,4,240829,8,4,1,4,4,0,0,0,37,39,0
60,6,255157,12,1,10,1,4,1,0,0,38,39,1
30,4,131356,4,4,12,2,4,1,0,0,40,26,0
73,7,15767,11,2,12,0,4,1,0,0,40,39,0
25,4,146643,15,4,12,3,4,0,0,0,42,39,0
50,4,468200,11,4,14,2,4,1,2534,0,83,39,0
50,4,159347,11,2,4,0,4,1,0,0,40,39,1
30,4,160776,15,2,12,0,4,1,0,0,40,39,0
51,2,104382,15,0,8,4,2,0,0,0,33,39,0
52,4,101941,9,2,12,0,4,1,0,0,47,39,1
27,4,174591,11,4,12,4,2,0,0,0,40,39,0
18,4,51880,1,4,1,3,4,0,0,0,27,39,0
23,4,166081,11,4,12,3,4,0,0,0,23,39,0
37,4,138877,11,2,12,0,4,1,0,2732,21,39,0
62,4,114837,5,2,14,0,4,1,0,0,40,39,0
35,4,816788,15,0,13,4,2,0,0,0,40,39,0
33,6,345950,4,2,10,0,4,1,0,0,40,9,1
19,4,120155,11,0,12,2,4,0,0,882,60,39,0
29,1,174046,9,4,12,1,4,1,0,0,60,39,1
29,4,318542,11,4,3,4,4,1,0,0,40,39,0
29,4,174174,15,4,1,1,4,0,0,0,40,39,0
47,7,251784,15,2,8,0,4,1,4665,0,69,39,1
38,4,104805,15,4,4,1,4,0,0,0,45,39,0
59,4,116184,9,2,12,0,4,1,14799,0,40,0,1
52,6,119052,15,2,1,0,4,1,0,0,40,39,1
34,4,168561,15,4,7,1,4,0,0,0,50,39,0
24,4,94733,15,2,4,5,4,0,0,1664,40,39,0
36,4,260381,11,5,7,1,4,0,0,0,40,39,0
47,2,83707,15,0,1,4,4,0,0,0,40,39,0
33,4,122191,11,4,4,1,2,0,0,0,33,39,0
66,1,55674,15,6,1,1,4,0,0,0,33,39,0
22,4,313255,1,4,3,1,4,0,0,0,24,39,0
42,4,47223,11,2,12,0,4,1,0,0,40,39,0
17,0,164631,15,2,0,0,4,1,0,0,12,39,0
47,5,140847,9,2,12,5,4,0,3298,0,40,39,1
22,4,100016,11,2,1,5,4,0,0,0,75,39,0
60,0,93010,0,2,0,2,2,0,0,0,40,39,0
32,1,274941,15,0,10,3,4,1,0,0,40,39,1
46,7,511437,1,4,3,1,4,1,0,0,40,39,0
45,6,195056,15,2,12,0,4,0,0,0,53,39,0
47,4,374881,15,2,7,0,4,1,14909,0,40,39,0
30,4,481460,9,2,3,0,2,1,0,0,38,39,0
26,4,41895,2,4,10,1,4,0,0,0,49,39,0
39,1,46192,12,2,4,0,4,1,0,0,60,39,1
25,4,73898,11,5,8,4,2,0,0,0,40,39,0
52,4,190850,11,2,13,5,4,0,0,0,40,39,1
25,4,169859,15,4,8,1,4,1,0,0,40,39,0
60,4,137247,11,0,1,4,2,0,3244,0,40,39,0
23,0,200576,9,2,0,0,4,0,0,0,40,39,0
65,2,205036,12,2,10,5,4,0,0,0,30,39,1
64,4,83020,0,6,5,1,1,0,0,0,40,33,0
30,4,93309,9,4,12,1,4,0,0,0,35,39,0
65,4,158033,11,2,3,0,4,1,0,0,31,39,0
28,4,40768,15,4,3,1,4,0,0,1498,40,39,0
20,0,103449,9,4,0,1,4,1,0,0,29,39,0
51,4,145728,9,2,10,0,4,0,0,0,37,0,1
40,4,54762,15,0,1,4,4,0,0,934,40,39,0
55,0,255285,15,2,0,0,4,1,-172,0,40,39,0
31,1,138872,9,0,12,1,4,0,0,0,40,39,0
42,6,124480,10,2,10,0,4,1,0,0,40,39,1
38,4,367185,15,0,1,4,4,0,0,0,20,39,0
42,4,365834,15,2,3,0,2,1,0,0,47,39,1
40,5,112646,9,2,10,0,4,1,0,2093,60,39,1
18,4,290903,11,2,6,0,4,1,0,0,40,0,1
50,7,265186,2,4,5,1,4,1,0,0,40,39,0
28,4,148135,8,4,1,3,4,0,0,0,35,33,0
42,4,345102,9,2,10,0,4,1,17172,0,50,39,1
42,5,192801,11,2,3,0,4,1,0,2339,60,39,0
34,4,29290,11,4,7,4,4,0,0,0,40,39,0
28,4,165282,9,2,4,0,4,1,0,0,55,39,0
49,4,95595,9,2,4,0,4,1,0,0,40,39,0
24,4,202040,4,4,3,1,4,1,0,0,40,39,0
66,7,51126,11,2,12,0,2,1,0,0,10,39,0
23,4,250325,11,4,12,3,4,1,0,0,20,39,0
38,4,42911,11,2,3,0,4,1,0,0,35,39,0
24,4,172745,4,5,3,2,4,1,0,0,40,39,0
30,2,116590,11,2,14,0,4,1,0,0,20,39,0
40,1,241654,4,4,3,1,4,1,0,0,34,39,0
38,5,126858,9,2,3,0,4,1,0,0,40,39,1
64,4,88117,0,5,8,1,4,1,0,0,40,39,0
53,7,153916,1,2,4,0,4,1,253,0,88,39,1
32,4,241987,8,2,12,0,4,1,0,0,55,0,1
37,2,99733,1,2,13,0,4,0,0,0,40,39,0
59,4,185743,1,2,8,5,4,0,0,0,34,39,0
53,4,327058,11,4,1,2,4,0,0,0,28,39,0
37,2,135063,11,0,13,4,4,0,0,0,40,33,0
41,1,163771,11,2,3,0,4,1,0,0,83,39,1
20,4,130947,12,4,6,1,4,1,0,0,40,39,0
48,4,55922,11,0,12,1,4,0,0,1550,40,39,0
35,4,115904,9,2,3,0,4,1,14715,0,40,39,1
39,4,136493,11,2,3,0,0,1,0,0,40,39,1
35,4,96030,1,4,3,2,4,1,0,0,55,39,0
61,4,401005,1,2,12,0,4,1,0,0,45,39,1
31,4,121602,11,2,5,0,4,1,0,0,55,39,0
47,4,238959,11,6,3,1,4,1,0,0,50,39,0
25,4,196381,0,2,13,0,4,1,387,0,40,39,0
27,0,167440,6,4,0,3,4,0,0,0,19,39,0
52,4,49809,1,2,14,0,4,1,0,0,66,39,0
47,4,28195,8,2,12,0,4,1,0,0,34,39,1
37,4,324657,9,4,7,1,4,0,0,0,40,39,0
28,0,261357,15,2,7,0,4,1,0,0,81,39,0
44,7,350215,12,2,10,0,2,1,3292,0,40,39,1
19,0,462867,15,4,7,3,4,1,0,0,34,39,0
41,4,337936,15,4,3,1,4,0,0,0,40,39,0
29,7,48275,9,2,1,0,4,1,0,0,40,39,0
39,4,182206,15,2,3,0,4,1,0,0,39,39,0
21,4,170457,1,4,3,3,4,1,0,0,25,39,0
28,4,618035,11,4,6,3,0,1,0,0,60,39,0
26,4,235424,2,2,6,0,4,1,0,0,34,39,0
51,1,214034,11,2,3,0,4,1,0,0,68,39,0
33,4,47391,15,0,12,1,2,1,0,1541,40,39,0
44,0,176306,15,2,4,0,4,1,0,0,55,39,1
40,0,360926,11,2,3,0,4,1,0,0,30,39,0
36,4,157765,0,0,12,4,4,0,0,0,40,27,0
64,1,108885,11,6,0,4,2,0,0,0,35,39,0
31,4,116578,11,2,3,0,4,1,0,0,40,39,0
52,0,346720,15,4,4,1,4,0,13984,0,79,39,0
35,4,92987,9,2,3,0,4,1,0,0,40,39,1
39,4,323371,15,0,8,4,2,0,0,0,50,39,0
25,4,98825,15,4,1,3,4,0,0,0,40,39,0
48,4,136622,9,2,8,0,1,1,0,0,40,39,0
45,4,114073,11,2,12,0,4,1,14734,0,45,39,1
46,4,114322,9,2,4,0,4,1,0,0,40,39,0
49,4,141078,15,2,4,0,4,1,0,0,60,39,1
27,4,43025,15,4,10,5,4,0,0,2632,20,39,1
41,4,59277,12,2,10,5,4,0,0,0,40,39,1
34,6,437145,8,4,3,4,4,0,0,0,50,39,0
29,7,276976,9,4,12,1,4,1,0,1858,40,39,1
62,1,431539,9,2,12,5,2,0,0,0,36,39,0
35,7,27189,15,4,1,3,4,0,0,0,10,39,0
30,4,255655,15,4,3,1,4,1,0,0,40,18,0
45,4,42196,9,2,10,5,4,1,0,0,60,39,1
50,6,161283,5,2,3,0,4,1,0,0,40,39,1
32,4,120118,11,0,8,1,4,0,0,0,40,39,0
18,4,462981,15,4,1,3,4,1,0,0,40,39,0
77,4,43283,11,0,8,1,4,0,0,2336,46,39,0
52,4,188278,0,2,8,5,4,0,0,0,40,39,0
52,7,129721,1,2,3,0,4,1,0,2677,40,39,0
71,5,179776,11,2,3,0,4,1,0,0,40,39,0
38,2,110216,14,2,10,5,1,0,0,0,50,0,1
20,4,288648,11,4,6,3,4,1,0,0,30,39,0
28,6,189943,8,2,10,0,4,1,0,0,50,39,1
36,4,98993,9,4,12,1,4,0,0,0,40,39,0
59,1,107506,15,2,4,0,2,1,0,0,40,39,0
48,4,142331,7,4,3,1,4,0,0,0,60,39,0
44,7,371174,9,2,10,0,4,1,8167,0,40,39,1
32,4,56769,11,2,7,4,4,1,0,0,40,39,0
66,0,115034,1,2,0,0,4,1,0,0,8,39,0
27,4,169606,15,4,8,2,1,1,0,0,40,23,0
35,2,325270,11,0,13,4,2,0,0,0,40,39,0
76,0,183213,11,2,0,5,4,0,0,0,31,39,0
62,4,120245,9,4,3,1,4,1,0,0,40,39,0
24,7,311500,11,4,6,3,4,1,0,0,41,6,0
49,4,312686,14,4,3,1,4,1,0,0,60,39,1
48,4,158676,15,2,4,5,2,0,0,0,40,39,0
41,1,87621,4,0,13,1,4,0,0,0,40,39,0
54,5,72547,12,0,3,1,4,1,0,0,31,39,0
36,4,301038,1,2,3,0,4,1,0,0,-4,39,0
18,4,181998,15,0,12,3,4,1,0,0,37,39,0
37,5,202052,9,2,3,0,4,1,0,0,41,39,0
43,4,185473,11,2,12,0,4,1,0,0,40,39,1
22,0,125756,15,2,0,0,4,1,0,0,33,39,0
35,4,330839,15,0,10,3,4,0,0,0,40,39,0
33,5,183163,12,2,4,0,4,1,0,0,50,39,1
35,4,86515,11,5,3,4,2,0,0,0,40,39,0
40,4,189363,8,2,12,0,4,1,0,0,45,39,0
27,4,125889,11,4,12,5,4,0,0,0,29,39,0
67,0,93727,4,4,0,2,4,1,0,0,19,26,0
30,4,61390,8,4,3,3,4,1,0,0,37,39,0
44,4,31507,11,2,12,0,4,1,0,0,40,39,1
57,7,30457,15,0,10,1,4,0,0,2722,49,39,0
60,7,150970,6,6,13,4,2,0,3226,0,40,39,0
32,4,189608,9,4,12,5,1,0,14797,0,40,3,1
37,4,375218,15,4,1,1,4,1,0,0,22,39,0
39,0,260088,11,2,0,0,4,1,0,0,5,39,0
41,0,162485,15,0,0,4,4,0,0,0,40,39,0
44,2,98279,11,2,5,5,4,0,0,2735,20,39,1
29,0,77429,9,4,0,3,4,1,0,0,23,39,0
51,4,206975,1,2,3,0,4,1,0,0,40,39,0
49,4,240540,11,2,7,0,4,1,0,0,40,39,0
32,0,245128,11,4,0,4,2,0,0,0,19,39,0
48,4,83307,11,2,1,5,4,0,0,0,34,39,1
18,4,163251,11,4,3,3,4,1,0,0,32,39,0
40,7,40230,8,2,8,0,4,1,0,0,40,9,0
51,4,163199,9,2,12,0,4,1,7358,0,40,39,1
26,6,261157,11,4,3,3,4,1,0,0,40,39,0
20,4,111980,11,2,12,0,4,1,0,0,40,39,0
46,4,156637,9,2,12,0,4,1,0,0,40,39,0
29,4,190017,11,2,12,0,4,0,0,0,40,39,0
23,5,108577,15,4,1,3,4,1,0,0,40,39,0
17,4,69817,1,2,8,0,4,1,0,0,40,9,0
33,4,426082,9,4,7,4,4,0,0,0,40,39,0
43,0,243145,15,2,10,0,4,1,0,0,50,39,0
34,7,204084,9,2,4,0,4,1,0,0,10,39,0
41,4,133031,15,2,12,0,4,1,0,0,34,33,1
22,4,134586,9,2,1,0,1,1,14690,0,40,11,1
18,0,327108,15,2,0,0,4,1,0,0,40,39,0
40,5,192157,9,0,12,1,4,1,7387,0,40,39,0
28,4,267879,9,2,12,0,4,1,0,0,40,39,0
27,4,164923,15,2,1,0,4,1,0,0,51,39,0
81,0,93034,11,2,0,0,4,1,0,0,40,39,0
40,4,354799,11,0,7,4,4,0,0,0,40,6,1
27,4,314534,15,4,1,3,4,0,0,0,40,39,0
46,4,88950,2,4,12,2,4,0,0,0,40,39,0
38,4,327499,11,2,3,0,4,1,0,0,40,39,0
51,4,26985,15,4,12,1,4,1,3453,0,40,39,1
35,4,133563,0,4,7,2,4,1,0,0,40,39,0
35,4,181354,9,4,12,1,4,0,0,0,55,39,1
46,7,113511,9,2,10,0,2,1,0,0,40,39,1
47,4,116084,15,2,14,0,4,1,0,0,86,39,1
28,4,83885,11,4,12,1,4,1,0,0,40,39,0
22,4,75531,2,4,12,3,4,0,0,0,24,39,0
44,4,31718,11,0,3,1,4,1,0,0,40,39,0
41,4,119244,7,5,3,1,4,0,0,0,45,39,0
43,4,230172,9,2,12,0,2,1,14857,0,40,39,1
39,4,444376,0,0,7,1,4,0,0,0,40,39,0
40,4,37770,11,0,8,4,4,0,0,0,36,39,0
41,4,153834,9,5,12,2,2,1,7069,0,40,39,0
18,4,121620,7,2,12,5,4,0,0,0,33,39,1
19,4,247489,11,2,6,0,4,1,0,0,10,39,0
30,4,189720,8,2,13,0,4,1,0,0,40,39,1
27,4,208261,1,2,3,0,4,0,0,2430,40,39,1
32,0,269128,15,2,0,0,4,1,0,0,20,39,0
50,4,279231,9,0,4,1,4,0,0,0,40,39,0
17,4,326119,9,4,7,3,4,1,0,0,40,11,0
54,4,557856,11,4,13,2,4,1,0,0,40,39,1
29,4,113063,9,4,3,3,4,1,0,0,35,39,0
19,4,160681,15,4,1,1,4,0,0,0,40,39,0
69,4,89796,11,0,4,1,4,0,0,0,20,39,0
46,1,81678,1,0,12,5,4,0,0,2734,35,39,1
41,2,31115,15,2,8,0,2,1,0,0,60,39,1
61,4,87497,15,4,12,1,4,1,0,0,40,39,0
19,0,151731,1,4,0,3,4,0,0,0,21,39,0
21,4,320492,15,4,3,3,4,1,0,0,29,39,0
44,5,276916,11,2,7,0,4,1,0,0,45,39,1
36,4,272739,11,0,7,1,2,0,0,0,40,39,0
25,4,43675,9,4,1,1,4,0,0,0,40,39,0
21,4,98686,10,4,10,3,2,1,0,0,50,39,0
55,7,190259,0,4,3,1,2,1,0,0,40,39,0
19,4,240155,15,4,7,1,4,1,0,0,7,39,0
56,4,154463,1,2,12,0,4,1,0,0,40,39,1
27,4,211068,15,4,1,4,4,0,0,0,40,39,0
37,4,144398,8,0,8,1,4,0,0,0,34,39,0
26,7,196080,8,2,7,0,4,1,0,0,40,39,0
52,4,94899,11,2,3,0,4,1,0,0,60,39,0
43,4,167233,9,2,7,0,4,1,0,0,40,39,1
56,6,331110,12,2,10,0,4,1,0,0,77,39,0
20,4,264069,0,0,8,1,4,0,0,0,40,39,0
71,4,89135,11,0,3,1,1,0,0,0,40,33,0
68,6,67215,1,2,13,0,4,1,0,0,40,39,0
52,1,178783,8,0,10,4,4,0,0,2707,30,39,0
20,6,114694,10,2,10,5,1,0,0,0,50,39,0
36,4,602810,11,2,7,0,2,1,0,0,11,39,0
41,4,151644,9,2,4,5,4,0,14717,0,40,39,1
41,4,124680,0,4,12,1,4,0,0,0,58,39,0
56,6,83169,15,4,1,3,4,0,0,0,40,39,0
59,4,103458,11,2,6,0,4,1,0,0,10,39,0
19,0,159938,15,4,0,3,4,0,0,0,33,39,0
38,4,359560,1,2,8,0,2,1,0,0,40,39,0
47,4,196043,9,2,3,0,4,1,0,0,50,39,1
22,4,138014,1,2,12,0,4,1,0,0,40,39,0
37,4,183995,9,4,4,1,4,0,0,0,40,39,0
40,4,273416,9,0,12,1,4,0,7624,0,50,39,1
33,4,306739,4,2,3,0,4,1,0,0,40,26,0
28,7,299648,11,2,12,0,4,1,0,0,60,39,1
57,6,117441,10,2,10,0,4,1,14895,1688,68,39,1
20,5,182151,15,2,12,0,4,1,0,0,45,39,0
18,4,133721,11,4,12,1,4,1,0,0,39,39,0
39,4,38113,11,4,1,4,4,0,0,0,44,30,0
24,4,112235,9,4,10,4,4,0,0,0,46,39,0
30,4,247818,9,0,10,4,4,0,0,0,35,39,0
63,0,102121,9,0,0,1,4,0,0,0,40,39,0
25,4,296903,8,4,7,2,4,1,0,0,40,26,0
31,4,71448,0,2,7,5,2,0,0,0,40,39,0
31,4,217261,11,2,1,0,4,1,0,0,40,39,0
32,4,30912,11,4,3,1,4,1,0,0,29,39,0
45,2,278266,11,2,3,0,4,1,0,0,56,39,0
33,5,192034,9,2,4,0,2,1,9386,0,50,39,1
37,4,337815,9,2,10,5,4,0,0,0,40,0,1
33,0,660060,9,2,0,0,1,1,14806,0,40,9,1
32,4,124768,9,2,12,0,4,1,0,0,40,11,0
40,4,177325,11,2,3,0,4,1,0,0,40,39,0
48,5,219241,14,2,10,0,4,1,99105,0,82,35,1
18,4,377994,15,4,12,3,4,0,0,0,51,39,0
42,4,40777,11,4,6,4,4,0,0,0,40,39,0
43,5,182113,11,2,8,0,2,1,0,0,10,39,0
52,4,71937,11,4,5,1,4,0,0,0,40,11,0
48,4,109629,0,4,8,1,4,0,0,0,40,39,0
24,4,481402,9,4,10,1,4,1,0,0,60,39,0
43,1,275045,12,2,10,5,4,0,0,0,40,39,1
44,4,161050,9,2,14,0,4,1,0,0,40,39,0
58,1,270758,0,0,0,1,4,0,0,0,40,39,0
55,6,94642,15,2,12,0,4,1,3348,0,40,39,0
53,2,190793,14,4,10,0,1,0,0,0,20,0,1
26,4,188150,11,6,1,1,4,0,0,0,40,39,0
38,4,271343,9,4,3,1,4,1,0,0,45,39,0
20,4,514542,9,4,10,3,4,1,0,0,40,39,0
50,4,167128,9,2,8,0,4,0,0,0,22,39,0
23,4,474350,11,2,14,0,4,1,0,0,29,39,0
38,4,44298,8,2,6,0,4,1,0,0,40,39,0
18,0,94564,0,2,0,5,4,0,0,0,10,39,0
22,7,180624,11,4,1,3,4,0,0,0,50,39,0
19,4,43333,11,0,8,4,4,0,0,0,40,39,0
37,4,273855,9,2,3,0,4,1,0,0,40,39,1
62,4,350712,15,2,7,0,4,1,4687,0,13,39,1
22,4,265381,15,4,3,3,4,1,0,0,40,39,0
61,0,202096,9,2,3,0,4,1,14632,0,40,39,1
21,4,30752,15,0,8,1,4,0,0,0,20,39,0
28,4,129913,1,4,8,1,1,0,0,0,40,29,0
35,4,390340,9,2,12,0,4,1,0,0,40,39,1
43,6,138767,15,4,12,1,4,0,0,0,10,39,0
17,6,205595,11,4,12,1,4,0,0,0,14,39,0
31,4,53133,9,4,1,1,4,0,0,0,40,30,0
54,4,373200,6,4,14,1,1,1,0,0,27,33,0
72,8,269573,15,2,3,0,2,1,0,0,40,39,0
47,4,145849,6,2,8,0,1,1,0,0,40,26,0
34,4,307032,9,2,12,0,4,1,0,0,40,39,1
35,4,196507,11,2,3,2,0,1,0,0,33,39,0
60,5,131072,4,1,9,5,4,0,0,0,16,35,0
24,4,292038,4,4,1,3,4,1,0,0,21,39,0
26,4,150955,15,2,8,5,4,0,0,0,34,39,0
38,4,213568,6,2,3,0,4,1,0,0,50,39,1
49,4,129592,15,0,1,1,2,0,0,0,36,39,0
37,4,177376,11,2,6,0,4,1,0,0,45,39,1
39,6,124616,11,2,3,0,4,1,0,0,60,39,0
18,0,207084,15,4,0,1,4,1,0,0,10,39,0
32,4,46706,11,0,1,1,4,0,0,0,40,39,0
60,4,188886,15,0,4,1,4,0,0,0,40,39,0
56,5,119653,9,2,4,0,4,1,14801,0,60,39,0
55,5,171326,9,2,11,0,4,1,7496,0,40,39,1
47,4,133701,11,2,6,0,4,1,0,0,41,39,1
36,4,89429,11,5,12,2,4,0,0,0,40,39,0
46,4,285536,0,4,3,1,4,1,0,0,20,39,0
38,6,256318,9,4,10,1,4,1,0,0,11,39,0
38,4,460740,9,4,10,1,4,1,0,0,50,39,0
48,4,113544,9,2,4,0,1,1,0,0,40,0,1
49,6,341349,12,2,10,0,4,1,0,0,20,39,1
42,0,474109,15,0,0,1,4,0,0,0,23,39,0
37,4,50013,8,2,14,0,4,1,0,0,40,39,1
39,1,236441,15,0,3,1,4,1,0,0,40,39,1
38,4,376793,11,4,3,1,4,1,0,0,40,39,0
58,6,197906,4,2,4,0,4,1,0,0,40,26,0
18,4,305216,11,4,10,3,4,1,14778,0,50,39,0
35,7,181845,12,2,13,0,2,1,0,0,40,39,1
70,7,45280,15,1,13,1,4,0,0,0,40,39,0
25,4,250926,9,4,10,3,4,0,0,0,21,39,0
48,4,141715,15,4,3,2,4,1,0,0,73,39,0
19,0,174925,0,2,0,0,4,1,0,0,20,39,0
61,7,205127,11,2,3,0,4,1,0,0,40,39,0
31,4,133122,11,4,3,1,4,1,0,0,40,39,0
44,4,195345,15,4,1,1,4,0,0,0,10,39,0
53,4,117442,11,4,7,4,4,1,0,0,40,39,0
62,6,506579,1,2,11,0,1,1,0,1889,32,2,1
58,0,141181,15,2,12,5,1,0,0,0,45,39,1
52,7,451683,11,0,8,4,2,0,0,0,40,39,0
52,0,9730,5,2,0,0,3,1,0,0,29,39,1
48,4,196124,15,2,1,5,4,0,0,0,40,39,1
31,4,196057,15,4,3,3,1,1,14795,0,40,30,0
27,1,562459,15,2,1,2,1,1,0,0,40,11,0
35,4,643362,8,4,7,4,2,1,0,0,40,39,0
61,2,299052,15,4,1,1,4,0,0,0,20,39,0
25,4,113660,9,4,10,1,4,1,0,0,50,39,0
27,4,160126,4,4,1,2,1,0,0,0,40,9,0
24,4,382796,9,4,10,1,4,1,0,0,50,39,0
71,1,87717,15,4,4,1,0,1,0,0,60,39,1
54,0,200886,15,0,0,1,4,1,0,0,50,39,0
42,4,246978,9,0,3,1,0,1,0,0,40,39,0
30,4,287591,11,4,6,1,4,1,0,0,50,39,0
22,5,104531,9,4,10,1,4,0,0,0,40,39,0
34,4,204625,9,6,8,1,4,0,0,0,40,39,0
43,7,225585,8,2,10,0,4,1,0,0,40,39,1
51,4,128237,11,4,3,3,4,1,0,0,40,39,0
31,4,174643,15,4,3,1,4,1,0,0,50,39,0
37,4,391349,0,2,7,0,4,1,0,0,40,39,0
50,4,212674,11,0,10,1,4,0,0,0,49,39,1
59,4,117919,0,6,8,4,4,0,0,0,19,39,0
61,0,528576,12,2,4,1,4,1,0,0,60,39,1
47,6,341366,11,2,14,0,4,1,0,0,60,39,0
47,1,51054,2,2,12,5,4,0,0,0,40,39,1
40,4,100055,11,4,1,1,4,0,0,0,40,39,0
42,4,44749,9,2,12,0,4,1,0,0,40,39,1
58,0,187006,15,0,0,0,4,1,0,0,40,39,0
21,4,50073,15,5,8,4,2,0,0,0,35,39,0
23,4,130844,1,2,3,0,4,1,0,0,40,39,0
31,4,290100,11,0,10,4,4,0,0,0,40,39,0
34,4,290419,11,4,1,3,4,1,3271,0,40,39,0
54,4,96506,7,2,3,0,4,1,14815,0,40,39,0
47,4,44267,2,4,6,2,4,1,0,0,40,39,0
54,7,107004,15,4,12,1,4,1,0,0,20,39,0
40,4,197974,15,0,3,1,4,1,0,0,40,39,0
39,1,157082,11,4,8,1,2,0,0,0,40,39,0
40,0,213048,15,4,1,4,4,0,0,0,42,39,0
27,4,537275,9,4,10,3,4,0,0,0,20,39,0
51,4,204435,9,2,3,0,4,1,0,0,40,39,1
28,4,140767,8,4,12,1,4,0,0,0,50,39,0
38,4,106379,9,4,12,2,2,1,0,0,40,39,0
20,4,39643,15,4,13,1,4,0,0,0,40,39,0
64,1,183023,11,2,3,0,4,1,0,0,40,39,1
33,4,227016,15,2,1,0,4,1,0,0,40,39,0
34,4,156371,9,2,12,0,4,1,0,0,40,39,1
30,4,46104,15,2,1,0,4,1,0,0,11,39,0
32,6,395939,9,0,10,4,4,0,3393,0,40,39,0
25,4,124399,9,2,4,0,4,1,0,0,40,39,0
35,2,152612,15,0,13,4,4,0,0,0,40,39,0
21,0,224571,15,2,0,5,1,0,3168,0,40,0,0
54,2,275954,14,0,8,4,2,0,0,0,40,39,0
50,4,207278,9,2,8,0,4,1,0,0,40,35,0
58,4,155652,9,2,3,0,4,1,0,0,83,39,1
28,4,107364,11,4,3,1,4,1,0,0,40,39,0
44,7,170123,10,2,1,0,4,1,0,0,40,39,1
30,4,293532,11,4,3,1,4,1,0,0,36,33,0
45,4,495560,0,2,6,0,4,1,3225,0,40,39,0
41,5,185382,15,2,8,0,4,1,0,0,35,39,0
42,5,36453,12,4,10,1,4,0,0,0,20,39,0
69,0,185844,11,2,8,0,2,0,0,0,19,39,0
19,0,311120,11,2,0,5,4,0,0,0,12,39,0
36,7,114063,9,2,4,0,4,1,0,0,40,11,1
37,4,164886,11,0,4,1,4,0,0,0,40,39,0
44,2,37985,11,2,3,0,4,0,0,0,60,39,0
34,4,106674,9,4,4,1,4,0,0,0,50,39,0
26,4,32526,15,4,12,3,4,0,0,0,40,9,0
37,4,468208,9,2,10,0,4,1,0,0,45,39,1
48,4,27323,1,4,10,1,4,0,0,0,21,39,0
24,4,402503,15,4,12,3,4,1,0,0,40,39,0
43,4,71168,11,2,7,0,4,1,0,1558,40,39,0
50,4,263478,11,6,8,1,2,0,0,0,10,39,0
56,1,85671,11,2,4,0,2,0,0,0,40,39,0
32,1,268602,13,0,4,1,2,0,0,0,40,29,0
45,4,193691,15,2,3,0,4,1,0,0,40,39,0
73,4,180438,1,2,7,0,4,1,0,0,43,39,0
34,4,155803,15,0,12,4,4,0,0,0,34,39,0
59,4,154605,15,2,4,0,4,1,0,0,40,39,1
19,4,172278,11,4,1,1,4,0,0,0,21,39,0
31,4,102999,11,4,3,1,4,0,0,0,20,39,0
61,4,44320,11,4,8,1,4,0,0,0,20,39,0
32,4,84996,11,5,1,4,2,0,0,0,40,39,0
49,4,275631,15,2,3,0,4,1,0,0,40,39,1
44,5,148712,9,2,1,0,4,1,14937,0,83,39,1
34,4,176695,11,2,1,0,4,1,0,0,40,39,1
43,4,152465,11,4,8,5,2,1,0,0,45,28,0
28,4,83310,11,4,8,3,4,0,0,0,35,39,0
16,0,104238,1,2,0,0,4,1,0,0,40,39,0
26,6,146884,15,4,12,3,4,0,0,0,40,39,0
34,5,304869,9,2,12,5,4,1,0,0,46,39,1
28,4,96024,11,4,3,1,4,0,0,0,40,39,0
63,4,113008,9,2,12,0,4,1,0,0,40,39,1
28,4,191090,11,0,3,1,4,1,0,0,30,39,0
38,4,321864,9,4,12,3,4,1,0,0,45,39,0
55,6,134685,11,2,4,0,4,0,0,0,34,39,1
20,1,92804,15,4,1,1,4,1,0,0,50,39,0
31,6,197030,12,2,12,0,4,1,0,0,50,39,1
63,2,81678,11,2,3,0,4,1,0,0,40,39,1
49,4,173805,15,0,3,1,4,0,0,0,31,39,0
36,4,241700,9,2,13,0,4,1,0,0,40,39,1
42,4,183753,12,2,10,0,4,1,0,0,10,39,1
28,6,304750,9,2,3,0,4,1,0,0,40,39,0
31,4,315758,9,0,1,1,4,0,0,0,52,39,0
48,4,259624,6,0,13,1,4,0,0,0,40,39,0
31,4,63727,15,4,1,1,4,0,0,0,40,39,0
33,4,296341,11,2,3,0,4,1,0,0,60,39,0
64,4,136721,0,4,6,1,4,0,0,0,40,39,0
29,4,162803,15,4,12,3,4,0,0,0,40,39,0
18,4,173494,15,2,4,0,4,1,0,0,60,39,0
28,4,219893,15,4,6,3,4,1,0,0,35,39,0
58,7,318624,4,0,13,1,4,1,0,0,40,0,0
62,2,291228,15,4,1,1,2,1,0,0,28,39,0
47,4,188746,9,2,10,0,4,1,3916,0,40,39,1
30,4,210745,11,2,12,0,0,1,0,0,60,39,0
37,6,172318,12,2,4,5,4,0,0,0,40,39,0
55,4,105601,1,2,8,0,4,1,0,0,16,39,0
31,4,196079,9,4,4,1,4,1,0,0,40,39,1
55,2,49122,15,5,8,4,2,0,0,0,40,39,0
23,4,386901,11,0,1,4,4,0,0,1649,53,39,0
38,4,195618,5,2,8,0,4,1,0,0,40,39,1
45,4,178250,4,3,7,1,4,0,3167,0,38,26,0
26,4,177563,15,2,7,0,4,1,7395,0,50,39,1
47,4,200812,9,0,4,1,4,0,0,0,34,39,0
38,4,168418,11,2,8,0,1,1,0,0,40,40,0
