LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
478517,2,1,2,47,0,0,0,-1,-1,-1,11479,-834,640,2068,11020,1296,7366,979,2615,1817,56081,112195,0
256309,2,3,2,44,5,2,2,0,0,0,11393,339179,94088,61991,64392,64891,4611,0,5229,2364,3268,947,1
22129,1,2,0,23,2,2,2,7,7,4,3141,2980,7724,4893,23736,837,0,0,0,0,0,0,1
496928,2,1,1,32,-2,-2,-2,-2,-2,-2,5356,-209,-818,-34,-933,-847,432,722,0,122,541,113380,0
346479,1,2,3,40,1,2,2,0,0,0,5975,7827,44975,22551,35611,22330,1298,1111,4170,20134,3475,913,1
18358,2,3,1,49,0,0,0,0,-1,0,4417,-3,636,1919,1895,8321,1142,650,-22,161,481,2513,0
16512,1,2,2,33,0,-1,0,6,7,3,15060,1503,9271,698,18413,1724,0,0,0,0,0,0,0
350394,1,2,1,31,0,0,0,0,0,0,140129,214576,111894,84735,44924,56415,8162,12704,0,34403,758,29101,0
13691,1,5,2,30,2,2,7,7,7,7,9414,1526,-714,930,1377,2152,0,0,0,0,0,0,1
89558,1,3,3,42,2,2,2,2,3,2,28829,22491,36604,25368,10218,32864,6774,2037,1199,1777,0,1561,1
230778,2,1,1,41,-2,-2,-2,-2,-2,-2,21042,0,13482,0,-1490,11473,0,12629,0,0,3600,32824,0
47861,2,2,2,29,2,2,0,0,2,4,5827,8133,15893,23036,12864,21000,654,1018,1104,2044,970,691,1
199217,2,1,1,46,-1,-1,-1,-1,-1,-1,9065,1411,12694,1079,576,8481,37746,10843,4373,21733,79885,1728,0
163157,2,3,2,34,0,0,0,0,0,0,154329,266256,219253,286381,173285,271063,153521,12221,5103,3653,5035,5801,0
75184,2,2,1,55,2,0,2,0,0,0,35332,85909,28334,90692,38067,53908,2968,637,1745,21868,2229,799,0
44675,2,2,2,21,1,2,2,2,0,0,14581,16635,13824,14439,10483,14609,1429,0,0,611,0,868,0
267943,1,1,1,29,-1,-1,-1,-1,-1,-1,0,-167,1753,1655,-246,-687,1935,1803,1414,-148,1505,517,0
189138,1,1,1,46,-1,-1,-1,-1,-1,-1,3005,1134,2228,10323,1546,3064,0,7159,36497,636,3511,1431,0
131342,1,1,2,28,-1,-1,-1,-1,0,-1,5537,2114,17281,13606,10249,4663,0,5337,52645,348,1190,-857,0
19601,2,3,1,44,8,2,6,6,8,3,330354,231372,265473,19282,197219,258320,0,0,0,0,0,0,0
346073,1,2,1,37,0,0,0,0,0,0,596161,472703,318789,484242,581488,298825,11867,36421,15472,10401,3954,10168,0
13298,1,2,0,33,0,0,0,0,0,-1,18478,123,18301,9839,5471,434,824,3016,3679,743,1625,0,0
81893,1,2,1,27,2,2,2,2,2,4,34088,54643,36852,91939,38716,46051,7182,0,4716,0,2451,0,1
14395,1,2,1,29,0,0,0,0,0,0,2648,8603,11274,13312,11897,10038,384,1266,364,-105,1558,-62,1
243631,2,1,2,27,-1,-1,-1,-1,-1,-1,2171,1348,2384,930,1181,2227,4756,1974,508,780,6834,0,0
199874,1,1,1,30,2,2,-2,-2,-2,-2,3502,2239,0,1730,0,1489,0,0,0,0,0,0,0
48963,1,1,2,29,5,2,-2,-1,-1,-2,40737,-109,29641,-148,374,9871,926,1262,1862,4,1683,137,0
282775,2,1,2,28,0,0,2,0,2,2,191582,432730,163465,77260,139817,44402,6958,0,6026,5459,3461,4065,0
192512,2,3,1,48,-2,-2,-2,-2,-2,-2,9046,0,1611,0,0,0,0,827,0,0,0,0,0
198566,2,4,1,48,0,0,0,-1,0,0,239130,364510,107638,310682,201252,143363,0,8918,14569,0,15567,50568,0
11518,2,3,1,32,3,2,-1,7,7,-1,3355,2017,-87,791,-694,1677,0,897,0,0,0,0,1
220276,1,1,2,26,-1,2,2,-1,-1,-1,34739,90701,0,1766,15050,5510,2357,0,8936,4914,11376,8971,1
392558,1,1,2,31,0,0,0,0,0,0,644008,253219,172702,136913,154568,155082,116145,74953,3668,45431,14198,10090,0
54490,2,2,1,28,0,0,0,0,0,0,26969,42786,31710,86982,54879,59429,3141,4989,7727,4793,28394,3592,0
13665,1,2,2,25,2,2,2,4,2,4,19519,19726,15285,28588,22122,29811,0,0,0,0,0,432,1
18338,2,1,2,31,2,2,7,7,7,7,3253,1338,2360,2896,633,3113,0,0,0,0,0,0,1
15043,1,1,2,29,2,2,2,0,0,0,5163,2108,2316,5384,1781,2831,0,655,0,0,645,548,1
19018,1,2,1,23,1,2,2,2,2,2,4384,23585,12103,-2896,33624,44278,0,747,0,1415,1392,479,0
422309,2,2,2,34,0,0,0,0,0,2,36618,36735,75640,62514,63362,69865,72712,5587,6837,9388,0,3873,0
476209,1,1,2,36,2,0,0,0,0,0,332682,250479,120659,164463,249378,241771,69808,113984,8820,7198,1210,22213,0
489189,2,1,2,30,2,2,2,0,0,0,142404,5425,129441,248395,9339,238425,1843,0,5968,667,5944,7596,0
76408,1,1,3,25,1,2,0,-1,0,0,5063,8108,12593,16189,5628,23218,0,709,2327,569,0,656,1
47315,2,2,2,25,0,0,0,0,0,0,33576,50315,23771,10714,27629,39925,1185,1833,2106,2158,986,0,1
12301,1,2,2,20,2,2,7,7,7,7,3477,2237,2359,4220,9221,1679,0,0,0,0,0,0,1
212050,2,1,2,30,0,0,0,0,0,0,164498,47103,100516,75633,116195,88999,7851,4164,4385,4823,3695,5870,0
338383,2,1,1,57,-1,-1,-1,-1,-1,-1,2709,7607,16249,5881,13375,11327,8235,2526,10897,8120,12029,13065,0
43921,1,3,1,26,0,0,0,0,0,0,49610,4325,314,18220,9271,-670,1205,1696,517,-768,1324,498,0
255759,2,3,1,53,0,0,0,0,0,0,9763,223973,98566,16593,176609,155543,3424,3914,6349,3450,4284,3654,0
35241,1,2,1,24,0,0,0,0,2,2,28273,38697,10392,20009,13341,11361,4883,3633,1778,2421,1300,788,1
49398,2,3,2,41,0,0,0,0,0,0,374523,250393,162083,71676,74046,68610,3774,2774,1216,3019,1726,1252,0
186204,2,1,1,27,0,0,0,0,0,0,114114,108573,124984,130487,120539,336987,5107,4730,3970,0,4523,2788,0
143567,2,1,1,33,0,0,0,0,0,0,146715,102916,116639,137097,262074,88825,7532,10491,5964,3765,9184,3431,1
119457,1,2,2,24,2,2,2,0,0,0,27859,67156,98269,69578,67899,63693,2568,3826,1813,1144,2241,2431,1
50745,1,1,1,46,0,0,0,0,0,2,55238,37660,45958,68098,20055,25309,40469,8384,7494,10871,8254,14612,1
13307,1,2,2,32,2,2,4,4,5,4,-417,2946,17938,2545,7325,-1514,0,0,0,0,6804,96258,1
271680,2,1,2,27,-1,0,-1,-1,-2,-1,0,0,0,0,0,1336,0,0,0,0,2300,0,0
54658,2,3,1,52,0,0,0,0,0,-1,58715,35422,11201,8176,9931,12621,1080,1003,3086,1861,0,2399,0
50898,2,1,2,28,-1,2,2,-1,-1,-1,-310,1823,1927,3383,291,9545,0,0,723,852,0,1118,1
15589,1,3,2,25,2,2,2,2,3,4,10703,13003,25853,16350,2606,17498,0,1020,0,632,0,2777,1
465815,2,1,2,32,0,0,0,0,0,0,6074,37208,1174,81459,41317,25808,1265,1733,8453,1965,50774,629,1
66564,2,3,2,33,0,0,0,0,0,0,73689,54031,34656,57135,64876,45938,1295,1078,3678,4808,60599,1806,0
53548,2,2,1,35,2,2,0,0,3,2,49236,47286,44631,31712,13319,38570,1066,1284,1736,2990,0,1642,1
357943,2,0,1,32,-1,-1,-1,-1,-1,-1,7305,10483,17047,91554,29675,43416,154811,19584,136408,50381,-17787,48474,0
86904,2,1,2,22,2,0,0,2,2,4,33345,24521,41819,64074,76783,71026,1909,534,4296,53484,3481,2256,1
203308,2,1,2,31,0,0,0,0,0,0,97359,161063,130476,75290,46578,77171,6562,8726,2679,6550,44551,5524,0
180903,2,3,1,32,-1,-1,-1,-1,-1,-1,4228,1682,2319,1009,811,-604,2756,2159,2126,0,3215,0,0
19396,2,3,1,35,1,0,2,2,2,2,2916,38970,13435,16176,25872,17189,2438,0,2131,2393,0,2711,1
53452,2,2,2,28,0,0,0,0,-1,-1,39489,61980,51565,5237,10389,13450,11128,2426,1185,169,7604,0,0
24130,2,3,2,26,0,0,0,0,0,0,22826,36026,46051,33511,23031,55004,824,1700,1851,1287,1145,1835,0
88659,1,2,1,23,1,0,2,-1,2,2,43884,62794,72588,69713,79564,86983,67,1343,8985,4130,4863,4061,0
57070,1,1,2,26,-1,-1,-1,-1,0,-1,14564,727,15626,1128,11431,8741,1456,3157,21585,1127,21806,63792,0
210638,2,1,1,30,-1,-1,-1,-1,-1,-1,3867,2330,52544,0,28954,11740,54387,20924,46450,50230,2105,2933,0
47375,2,1,1,23,0,-1,2,2,2,2,23190,55096,71014,23906,15384,25288,2605,20194,24881,14222,12573,137040,0
19665,2,3,1,21,2,2,7,8,8,6,1975,2447,1987,2652,-993,1810,0,0,0,0,0,0,0
192987,1,1,1,31,1,-2,-2,-2,-2,-2,0,0,687,0,0,0,0,0,0,0,0,0,0
89660,2,1,2,29,-1,-1,-1,-1,-1,-1,312,1227,1676,2984,922,12346,1272,0,2902,469,3521,124760,0
334634,2,1,1,51,-1,0,-1,0,0,0,252290,50772,151739,75813,120903,18316,50843,18105,18564,25177,18578,11035,0
334978,1,1,2,28,-2,-2,-1,-1,-1,-1,1382,10186,5847,0,0,11400,0,5683,0,0,62258,61266,0
200103,2,1,2,35,-2,0,0,-2,0,-2,196311,126241,178964,128069,98118,102139,226058,12303,5174,3781,35429,5721,0
489662,2,1,1,59,-1,-1,-1,-1,0,-1,4887,2258,-1632,26486,13555,15773,0,14307,8252,11752,3481,7784,0
119444,2,2,2,31,0,0,0,0,0,0,140531,90960,39968,75230,40447,114965,48686,8652,1643,4465,34913,4896,1
86674,1,3,2,33,2,0,4,4,2,0,61981,47624,12023,41947,27302,15280,0,0,0,0,5510,105437,0
123885,2,3,1,36,0,0,0,0,0,0,122003,50450,73736,48373,45723,71037,3920,2723,1616,498,1868,720,0
79900,2,2,2,26,0,0,0,0,0,0,-7549,28369,23386,42339,55345,11229,2684,1881,927,1901,949,1530,0
318247,2,2,2,33,0,0,0,0,0,0,22637,282479,118679,257337,247610,205562,7391,7188,6590,20044,20751,77408,0
122846,2,3,2,33,0,0,0,0,-1,-1,1756,4950,8491,290,8176,-288,2287,723,0,428,1220,184,1
207234,2,3,1,33,1,-1,-1,-1,-1,-2,1237,2897,1988,1102,3,0,373,621,1744,2476,0,0,0
17640,1,2,2,27,0,0,0,0,0,0,17628,15715,17322,14033,16997,12822,1835,1864,715,1772,1033,3074,0
52563,1,2,1,24,0,0,0,0,0,0,44572,40346,14176,20140,4487,25047,2408,1784,1984,6474,3075,17470,0
255542,2,1,2,28,-1,-1,-1,-1,-1,-1,2481,-186,1455,466,0,1186,1242,792,0,0,0,0,0
45983,1,1,2,32,0,0,0,0,0,0,34672,49388,43806,52756,39612,38552,62321,2981,2301,2518,2146,981,0
193138,2,3,1,45,2,0,0,0,0,0,95016,135691,183392,159291,176271,85869,4320,6079,7042,5228,4045,4628,0
387711,2,3,1,41,-2,-2,0,0,0,0,212350,208488,204092,244622,152150,303912,0,18135,0,13250,5331,11739,0
222368,1,2,1,43,5,-2,1,2,-1,-1,95045,74548,119202,82066,64837,86490,0,0,3198,4886,6444,5756,0
23507,2,2,2,29,0,0,0,0,0,0,38213,38118,14671,50259,43836,35112,2962,1425,2592,634,1103,0,0
420269,2,2,2,30,0,0,0,0,0,0,127828,78261,177159,76147,136245,46938,0,52555,8558,45105,753,296,0
174013,2,2,1,32,0,0,0,0,0,0,103582,85821,90894,46957,101648,43977,65068,117827,123971,8462,2503,3198,0
14692,1,2,2,23,2,3,2,2,2,2,2825,15268,17840,20464,31408,17619,1575,0,0,372,2158,711,0
20534,1,3,1,34,2,0,0,0,0,0,104811,181265,203053,17198,267141,171554,9698,6554,10706,15458,16596,986,0
67830,1,1,2,29,0,0,0,0,0,0,15732,9716,16220,6191,21717,21645,1729,955,1257,3,1878,1788,1
371577,1,2,2,35,0,0,0,0,0,0,126420,92432,121399,90749,116642,81544,9334,16745,3112,66874,22885,62193,0
187459,2,2,1,30,2,2,7,7,7,6,4496,1071,2591,3909,322,4785,0,0,0,0,0,0,1
415478,1,1,2,28,0,0,0,0,0,0,386417,430129,343505,356441,364023,219210,14527,22710,13281,18433,10271,8242,0
288200,1,2,2,40,-1,-1,-1,-1,0,-1,4503,-1916,4584,227550,6190,3466,8700,126522,116268,32284,-151,4769,0
296295,2,1,2,56,0,0,0,-2,-1,-2,13626,1196,0,1488,10172,0,5297,0,0,0,0,0,1
13965,1,2,1,49,0,0,0,0,0,0,32301,9892,13966,16411,5513,8122,631,1494,910,-420,959,457,0
140669,2,3,1,56,0,0,0,0,0,0,114432,44330,75479,61678,39344,68196,2844,2801,3022,2938,2766,1954,0
48228,1,1,3,24,2,2,0,0,2,0,42086,36316,8150,29228,29711,55923,2178,1465,2062,25714,2962,-434,1
380146,2,1,1,28,-2,-2,-2,-2,-2,-2,0,0,2834,0,0,1611,0,616,0,0,0,27785,0
51994,1,1,2,27,0,0,0,0,0,0,42011,30418,51056,21043,48094,39177,35855,1710,791,70211,26145,2955,0
189350,1,1,2,31,2,2,2,2,2,2,128886,263370,114815,139855,173517,172203,0,15498,0,0,4692,14065,0
192559,2,2,1,26,1,-2,-2,-2,-2,-1,10111,0,0,0,0,0,0,0,0,0,0,0,0
84327,2,2,1,27,2,2,0,0,0,0,89803,22269,28487,33678,62904,50788,9443,387,2850,2240,4896,2820,0
71387,2,2,2,30,1,0,0,0,0,-1,32555,1360,-933,-1647,-255,40686,1206,799,577,1379,1742,1058,0
20597,2,2,2,25,0,0,0,0,0,0,14634,6344,11617,69983,19788,41161,1972,1456,2225,2210,689,1152,0
263333,2,3,2,54,1,2,-2,-2,-1,-1,1448,2281,0,1526,932,1583,0,0,0,1549,0,0,0
352197,1,2,2,32,0,0,0,0,0,0,128525,95855,73511,77273,134972,83838,7103,5607,3678,5272,4732,1290,0
363709,1,2,1,33,2,0,0,0,0,2,36456,171354,399664,369738,14187,158605,2398,5332,7798,9793,22158,7572,0
381234,2,2,1,34,0,0,0,0,0,0,121359,107054,89282,76009,77884,123989,4926,4824,4604,6963,4547,7599,0
503008,1,1,2,33,8,7,0,5,0,5,465480,174268,123889,396525,283424,215023,0,15240,0,0,0,0,0
263744,1,2,2,33,4,0,0,0,0,0,16477,18553,19466,29494,41078,35981,457,0,2149,1058,1914,472,0
50746,2,2,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
273413,1,1,1,31,2,2,2,7,7,7,3837,1863,0,3618,2182,2525,0,0,0,0,0,0,1
218405,2,2,1,38,-2,-2,0,0,0,0,239254,137356,88810,59189,76396,68154,0,5244,435,10545,26042,6777,0
194652,2,2,1,47,-1,-1,-2,-1,-2,-1,1686,0,0,0,0,988,0,0,0,493,0,0,0
398277,2,2,1,60,0,0,0,0,0,0,478845,338781,166845,430565,473297,246371,9392,17165,3905,17471,33350,3849,0
288263,2,1,1,43,1,-2,-1,-1,-2,-2,0,0,5938,0,0,1355,0,1014,0,0,646,894,0
329005,2,1,2,29,-1,-1,-1,-1,-1,-1,8490,2843,4376,562,21489,4356,0,18719,6128,5924,2221,10627,0
190003,2,2,1,52,-1,-1,-1,-1,-1,-1,10219,3152,7783,-194,4806,5454,1675,1770,2103,538,1145,1671,0
273279,1,2,1,36,1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,2628,0
421457,1,1,1,44,0,0,0,0,0,0,525204,469176,278557,355916,405021,228586,8538,29777,10902,20636,10316,9810,1
485302,1,2,2,47,0,0,0,0,0,0,518995,128294,170588,232093,149772,214248,4703,5122,9219,15808,30914,11392,0
62643,2,3,1,40,0,0,0,0,0,0,16173,6131,4946,16761,31879,24755,1094,1152,1402,1909,1064,1681,1
491896,2,3,1,46,-2,-2,-1,-1,-1,-1,2837,2328,13409,21962,28906,14802,0,19976,9981,39693,17935,21851,0
13237,2,1,2,28,0,2,2,2,2,3,14203,9376,13935,8262,8947,13592,2314,2279,382,0,0,0,0
320124,1,1,2,26,2,0,2,0,0,0,115662,74239,131268,71045,63923,78806,2501,3964,2819,2630,2498,3526,0
475921,2,3,1,48,-1,-1,-1,-1,-1,-1,7234,7131,1746,9744,-482,13410,34345,15128,50981,1551,5983,3254,0
103168,2,3,1,56,-1,-1,0,0,0,0,5885,215,2153,4671,4381,15761,0,2607,247,223,10181,26594,0
59883,1,1,2,37,-1,2,0,0,0,0,6641,-1056,15786,7842,-158,2779,915,1844,3703,-53,803,293,1
422285,2,2,1,31,0,0,0,0,0,0,174666,97997,127178,65049,81600,26976,9376,2136,813,905,3989,4548,0
198350,2,1,1,50,-2,-2,-2,-2,-2,-2,633,594,3111,0,0,3480,0,947,0,0,2428,109570,0
97754,1,1,3,47,1,2,2,2,2,2,26018,25258,18600,29787,17493,15166,0,2212,0,0,0,112431,0
64670,2,3,1,47,-1,0,0,-1,-1,-1,2681,0,16959,17017,1764,9972,3504,2747,706,582,1565,465,0
14707,2,1,2,27,1,-1,2,0,-1,4,14239,1286,15240,2457,9158,2694,0,0,0,1115,0,0,1
189154,2,2,1,46,0,0,0,0,0,0,152188,187615,147459,248478,199745,206007,0,5051,7810,6305,7018,4143,0
96756,1,1,2,26,1,2,0,2,0,0,11796,-1966,17391,6435,13702,5018,0,6310,0,5077,7338,4020,0
10696,2,3,1,39,0,0,0,-1,-1,-1,15569,6742,8182,4850,56,2350,1299,1356,363,2178,1041,1130,1
13566,1,2,2,25,0,-1,3,2,-1,2,14131,575,11129,2262,-2175,571,1292,0,0,385,0,619,0
15384,1,1,2,25,-1,-1,-1,-2,-2,-1,1323,698,2978,260,0,1043,865,0,0,0,0,0,1
78240,2,2,2,49,0,0,0,0,0,0,102878,63736,123585,98065,78045,66785,4573,2893,3697,8801,2302,3816,0
187062,2,2,1,35,0,0,0,0,0,0,205211,209530,183538,66686,127441,176950,6678,4426,4550,4240,0,3686,0
47027,1,1,2,24,0,0,0,0,0,0,19273,50867,84480,65297,46139,57872,15638,4152,2548,41604,9973,16243,0
276332,2,2,2,27,0,0,0,0,0,0,11165,38636,38311,18346,47875,66406,2194,1368,230,174606,0,1956,0
220183,2,2,1,50,0,0,0,0,0,0,112756,22488,141139,132607,67816,72005,4414,6940,6682,4933,4857,3618,0
258742,2,2,1,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
216983,1,1,1,28,-2,-2,-2,-1,-2,-2,3986,0,0,0,0,0,0,0,498,0,0,58921,0
353303,2,1,1,34,1,-1,-1,-1,0,0,433228,173702,187206,295239,219281,287872,0,10697,16519,14560,173678,75617,0
139106,2,3,1,53,-1,-1,-2,-2,-2,-1,16699,0,0,0,0,0,0,0,0,0,0,0,0
312177,2,1,1,29,-1,-1,-1,-1,-1,-1,1928,0,-461,6154,47242,39770,5974,10432,20497,76908,59994,88885,0
44995,2,2,2,23,1,2,2,0,0,0,-1897,109597,10831,59562,9423,19809,1718,1547,1270,2422,2867,0,0
117611,2,5,2,29,2,2,2,2,2,2,55503,96614,106927,81913,111092,69840,3901,3185,4981,2359,2919,3152,0
184985,2,2,1,25,-1,-1,-1,-1,0,0,1498,1839,7255,76297,60219,9013,166741,11985,4635,22041,2322,633,0
394403,2,1,2,25,2,2,0,0,0,0,4347,179710,136781,91816,195637,235642,224856,21153,4194,4403,4093,7452,0
345231,2,2,1,36,0,0,0,0,0,0,263958,364825,231362,209750,313724,87036,2182,9769,7179,3513,1062,3149,0
30093,1,2,2,22,0,2,2,2,2,2,11769,8063,9586,71041,7994,1891,4758,0,0,0,3991,0,0
95845,2,1,2,28,2,0,0,0,2,4,70902,58578,119872,62551,122572,86067,4685,5471,4102,0,3288,2442,0
66364,1,1,1,28,1,2,2,-1,-1,-1,10415,4330,4703,1417,11218,17766,0,0,2163,70,3907,0,1
50737,1,2,2,25,2,2,4,4,2,4,69080,71106,100449,86254,128486,86351,2981,0,4878,0,3872,1371,0
509396,1,1,1,44,-1,-1,-1,-1,-1,-1,74087,4374,31967,8880,15804,10567,43888,31279,8686,22213,5562,50471,0
269916,1,1,1,35,-1,-1,-2,-2,-1,-1,4102,514,0,0,1300,725,0,0,0,587,0,0,0
191317,1,1,1,35,2,2,7,2,2,6,2607,231,5,2161,152,1288,0,0,0,0,2672,0,0
17366,2,2,2,30,1,3,7,2,3,4,11151,19016,20206,20392,25239,29980,0,0,0,0,0,0,0
17639,1,1,1,28,2,2,0,4,0,4,2510,4272,11394,3078,9587,376,0,849,0,2174,0,749,0
153647,2,2,2,28,0,0,0,0,0,0,72296,113544,72824,110492,135176,59944,7743,3489,2474,0,2598,0,0
18749,1,1,2,29,2,6,2,2,2,2,26379,35908,17258,13141,19350,49303,2731,0,0,0,0,552,0
101263,1,1,2,28,0,0,0,2,2,0,58009,50359,55452,60031,27804,40199,2525,1950,2520,0,1761,1028,0
52644,1,1,2,35,2,0,2,0,0,0,45110,33777,4819,11202,10507,11584,1061,2310,1407,494,1228,762,0
477825,1,2,1,31,-2,-2,-1,-2,-2,-1,-317,828,4687,-6465,-3374,2570,0,9618,5730,1747,4086,5394,0
15798,1,2,1,32,0,0,3,2,0,0,621278,461184,21631,36316,14637,39094,1801,0,0,5882,16776,15218,0
17717,2,3,1,26,4,3,0,2,0,0,13384,13736,11457,15460,15529,16255,2288,1067,0,1012,2692,-322,0
14324,1,2,1,41,2,2,4,4,2,0,12969,129046,113598,5273,19735,200250,0,0,0,0,3218,3085,0
409676,2,1,2,33,0,0,0,0,0,0,94578,89759,55038,85570,134868,71357,9502,3412,3223,2069,2563,0,0
121573,2,2,2,58,0,0,0,0,0,0,21095,43462,91754,66443,53270,65303,7513,6942,4899,4133,22693,27,0
197705,2,1,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
85638,2,2,2,34,0,0,0,0,0,0,17889,13897,32025,22699,23752,46319,97,2544,1688,482,964,2292,0
383132,2,2,1,43,0,0,0,0,0,0,109215,240739,117204,81984,212355,93322,8080,5604,6243,6279,3507,8842,0
483388,2,1,1,46,-1,-1,-2,-1,-1,-1,3276,-24,205,1438,-338,1383,0,2346,374,458,6367,5555,0
180541,2,2,1,24,-2,-2,-2,-2,-2,-2,12,394,3154,-3277,4249,674,-84,3731,0,0,2907,110622,0
15374,1,2,2,24,4,2,6,4,4,3,17102,18495,23153,19639,21476,16925,0,0,0,0,0,0,0
196581,1,1,2,31,-1,-1,-1,-1,-1,0,9564,2402,2260,3809,1519,9912,1413,1367,1185,5781,3392,6244,0
423485,2,2,1,37,0,0,0,0,0,0,102202,212780,192438,79359,124763,141823,28499,7290,4834,22855,24129,4048,0
224720,1,1,1,31,2,2,7,-1,-1,-1,5259,-63,-1121,1989,1853,2092,0,0,0,0,1687,0,1
464786,1,2,1,29,2,0,0,0,0,0,43156,48868,36548,4855,20239,17037,1923,2211,37691,14076,2044,78769,1
25612,1,2,2,27,0,0,0,0,-1,-1,4308,2153,15910,267627,3192,857,2253,1740,0,768,0,652,1
224985,2,2,1,50,0,0,0,0,0,0,119946,49364,103112,165496,108607,67950,9114,3203,6108,6100,4446,3974,0
17020,2,3,1,57,2,2,2,2,2,0,-874,17379,10091,18377,8112,25265,1381,1895,686,444,562,708,1
207086,2,2,1,45,0,0,2,0,0,2,18816,14987,2980,8832,9565,35977,1165,1351,1933,4222,0,4119,0
351201,1,2,2,35,0,0,0,0,0,0,42915,56007,82483,76452,75768,0,2038,2479,4461,2964,0,4239,0
126269,1,1,2,21,0,0,0,0,0,0,65458,44170,18695,35643,50808,36186,1642,4775,1805,19497,5000,-414,0
344309,2,1,2,34,0,0,0,0,0,0,59689,70273,54213,67734,72622,95275,36705,1460,4710,6590,5739,3369,0
79763,2,3,1,42,-1,0,0,0,0,0,8014,105457,96393,28410,54952,74875,4820,71652,2606,41551,84874,72173,0
403997,1,1,1,28,-1,-1,-1,-1,-1,-1,4768,-306,22068,21429,23944,15985,58539,11815,126300,62427,17291,42351,0
52968,1,1,2,26,0,0,0,0,0,0,38300,39298,6848,5641,14687,15606,1837,2024,1135,641,1718,1122,0
12346,1,3,2,26,2,3,4,3,2,4,3789,15724,13464,3059,9392,9641,0,0,0,0,0,107137,0
69393,2,1,1,52,-1,-1,2,-1,-1,0,29946,36243,35708,10994,22146,14000,2121,848,1780,1827,3441,969,1
11004,2,3,2,25,0,0,0,0,0,0,16774,10073,9159,12303,10182,12450,8771,2551,1651,4365,2445,1257,0
196506,1,1,1,30,-1,-2,-2,-2,-2,-2,30251,0,0,0,0,0,0,0,0,0,0,55856,0
201631,2,1,1,32,-1,-1,-1,-1,-1,-1,3571,37,277,1360,155,884,1395,0,891,426,838,1551,0
471849,1,1,2,27,-1,-1,-1,-1,0,-1,11624,2814,19586,15381,9015,7568,2636,2673,12319,0,586,570,0
103611,2,2,2,29,2,2,0,0,0,0,2108,3644,-218,1775,747,1710,1504,0,0,326,0,0,0
202105,1,2,1,50,-2,-2,-2,-2,-2,-2,-1080,11850,461,0,0,-77,0,1567,0,0,0,60850,0
16560,1,1,1,23,1,2,-1,-1,8,5,-674,1832,291,3030,137,2252,0,2071,0,0,0,0,1
113110,1,2,1,35,1,2,3,4,3,2,133062,278,27578,75243,38449,47645,0,17275,0,0,2405,27210,1
208120,2,2,2,31,0,0,0,0,0,2,144451,122775,192725,249252,125903,148929,10404,5968,0,0,0,2780,0
344415,2,1,1,58,-2,-2,-2,-2,-2,-2,2119,0,349,0,0,0,5077,703,0,0,0,0,0
13582,2,2,2,37,8,7,6,5,4,3,360970,264027,121196,185882,23364,278612,0,0,0,0,0,0,0
15044,1,1,1,37,8,7,0,5,4,3,450574,422358,312970,610065,275726,212042,36960,0,6047,31249,0,0,1
208714,2,4,1,41,-1,0,-1,-1,-2,-1,14270,4712,4862,3553,7939,8712,8643,7938,3766,31059,6135,2242,0
14524,2,2,2,23,-1,-1,-1,-1,0,-1,286,2391,182,2603,-774,1930,1511,839,662,421,1258,525,0
207684,1,1,1,30,-1,-1,-1,-1,-2,-1,806,0,1594,0,0,0,0,2306,0,0,0,2830,0
244969,1,1,1,45,1,-2,-2,-1,-2,-1,0,0,0,5519,1979,932,0,6684,0,1797,1559,923,0
211488,2,2,1,41,0,0,0,0,0,0,114482,89300,194703,123641,147188,88563,9604,5257,3390,29060,29543,61191,0
29753,1,1,2,28,1,2,2,2,2,0,13886,16639,18324,20615,18902,8360,2944,1003,771,-98,1664,1373,1
80588,1,1,2,28,2,2,2,4,3,4,13479,12555,19713,2140,59853,68631,2948,3138,3329,0,3023,1850,1
391449,2,1,2,35,-2,-2,-1,0,0,0,8489,-846,81452,53851,54072,67041,0,118842,19361,4907,59653,89770,0
474596,2,2,1,32,0,0,0,-1,-1,-2,10953,13513,1146,-1219,-1200,892,7063,892,1902,321,0,0,0
73465,1,1,2,30,1,2,-1,-1,-1,-1,571,387,2435,1084,-648,1165,0,877,0,0,0,0,1
13763,2,2,1,50,-1,-1,-1,-1,-1,-1,13829,1975,16604,2314,11715,1711,1672,6511,0,5798,4174,1170,0
496537,1,1,1,55,-2,-1,-2,-2,-2,-1,3271,1460,3476,-878,602,2623,-189,1012,2594,196,4955,1826,0
45761,1,2,1,31,5,6,3,4,0,5,193452,251752,79224,49992,73617,52597,3903,0,0,0,0,2513,0
201553,2,2,1,55,0,0,0,0,0,0,112308,159341,157691,97000,125888,80082,10175,7195,4027,3964,3627,4475,0
