LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
29935,2,3,1,40,1,2,2,2,2,2,13939,12109,5049,12425,14350,14747,0,1062,0,0,104,0,1
227819,2,1,2,42,1,-1,-1,-2,-2,-2,936,667,-123,1490,0,1129,0,0,0,0,0,0,0
58044,1,1,2,29,2,2,2,2,2,2,44425,52443,2156,45284,75606,26231,2466,0,1932,0,0,248,0
343753,1,2,1,51,0,0,0,0,0,0,179982,351112,298320,343994,215016,282000,6547,6590,6977,11444,16060,6481,1
80120,1,2,2,37,-2,-2,-2,-2,-2,-2,-1281,759,-2673,-187,-3015,5977,68,1149,1613,0,181,0,0
91595,1,1,2,25,2,2,0,2,0,0,43703,37890,54412,34527,37968,57983,2327,1712,0,270,1511,1230,1
13851,1,2,1,22,2,0,0,0,0,2,105109,30833,16672,61654,32132,9254,4104,2135,735,768,0,1612,1
224818,2,2,1,41,0,2,2,3,0,0,99947,85828,181213,154801,314317,156574,8588,0,0,4065,3410,4253,0
145873,1,1,2,44,1,-2,-2,-2,-2,-2,3906,0,0,0,2563,10154,9500,0,4857,0,9193,3817,0
109159,2,2,2,45,-1,2,-1,0,-1,-1,2834,0,3496,4038,1692,1834,0,780,0,2739,1454,0,1
32814,1,2,1,33,2,2,-2,-2,-2,-2,15299,0,0,0,0,0,0,0,0,0,0,0,0
313910,1,3,2,61,0,0,0,0,0,0,223875,229346,291799,101903,162596,141677,10454,22745,10324,5701,10180,5450,0
17177,1,2,1,35,0,0,-1,-1,0,0,4188,937,2799,2446,400,977,1602,1236,551,0,0,0,0
320357,2,1,1,30,0,0,0,0,0,0,50164,40995,48254,103201,47204,47642,3112,3248,12412,3522,4032,2207,0
301798,2,3,1,48,-1,-1,-1,0,0,0,14043,4305,23184,23701,6667,42267,0,6187,1875,467,3599,4314,0
53221,1,1,1,56,0,-1,0,2,0,0,33748,23754,19374,20673,15873,11390,2278,4984,0,1229,1350,0,0
49412,2,2,1,26,0,0,2,0,0,0,49085,49599,44344,39655,50298,43624,4513,0,2799,25425,2429,1847,0
73425,1,2,1,54,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
220472,2,1,2,45,-1,-1,-1,-1,-1,-2,3735,0,2210,0,3115,0,0,8999,0,8982,0,680,0
23293,1,2,2,29,0,0,0,2,0,0,10665,19834,19942,7074,11307,15862,1197,1346,0,160,911,690,1
201458,2,3,2,30,0,-1,0,0,0,0,6072,5568,109023,177875,205920,45037,4934,5063,9245,32471,9405,0,0
384212,1,2,2,53,0,0,0,0,0,0,58449,41164,53872,26821,26694,55660,3074,72437,10998,34942,46582,7054,0
307776,2,1,1,59,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
89460,2,1,2,29,-1,-1,-1,0,0,0,1479,88209,1055,18148,52908,23351,104885,40928,4295,3771,20205,20474,0
102360,2,1,1,46,1,-2,-1,-1,-1,0,0,0,142962,14691,156708,597,0,12261,5616,1107,0,0,0
204033,2,2,1,35,0,0,0,0,0,0,95782,119262,65557,65227,64227,94598,5661,3065,1914,4029,7125,3924,0
47723,2,2,1,32,1,2,0,0,0,0,37726,46970,35207,37948,25133,17284,1735,2300,968,1152,478,572,0
183035,2,3,1,33,0,0,-1,-2,-1,-1,13336,12714,10555,1466,7456,1758,2812,1845,0,4314,5544,2031,0
196266,2,2,1,52,-1,-1,-1,-1,-1,-1,3103,8860,2844,1882,5419,7356,6663,4202,2845,2385,4568,3154,0
299962,2,2,1,32,-1,-1,-1,-1,-1,-1,11788,-1016,-1275,1108,595,13597,1247,3869,1496,1601,18066,1928,0
224339,2,1,1,34,0,0,0,0,0,0,85457,200692,148046,100004,131476,133773,11488,7459,5624,4166,3954,6317,1
52530,1,2,2,23,0,0,0,0,0,0,49020,54550,50550,35988,28155,31397,2409,1690,1809,1442,1261,1186,0
450315,2,2,1,38,-2,-2,0,-1,-1,-1,0,0,0,3416,24094,4255,0,20948,5507,5594,1967,2147,0
25047,2,3,1,46,0,0,0,0,0,0,171450,476171,251931,32561,412644,8034,9474,1590,2306,1723,2090,953,1
139522,2,2,1,45,0,0,0,2,2,2,71900,82440,77164,56241,56302,67309,4332,2228,3517,2983,3236,2441,1
86040,2,2,1,49,2,2,2,2,2,0,569,10957,4507,14327,13656,12782,2766,2123,2750,1688,1935,0,1
48607,2,1,2,48,1,2,0,0,2,2,15467,45789,47924,27122,61750,20276,0,2749,1846,0,1717,3029,1
207667,2,3,1,42,-1,-1,-1,0,-2,-1,3785,2976,-62,0,0,2289,2244,497,0,0,1434,0,0
130935,1,2,2,26,2,-1,-1,-1,0,2,135562,4512,2231,93632,185003,0,928,2423,1687,3614,0,0,0
21583,1,2,2,32,0,0,0,0,0,0,20882,26003,31048,23485,27678,20300,2843,2178,1818,750,2171,0,0
20715,1,2,2,31,2,2,-1,0,-2,-2,3320,14483,2079,0,0,0,0,454,0,0,0,0,1
49714,1,3,1,50,0,0,0,0,2,0,43137,16155,30903,24460,35108,18817,2202,1571,1794,0,1096,2361,0
23468,1,2,1,37,1,2,2,0,0,0,29340,17091,25114,33983,31467,10521,0,2043,0,3357,1567,0,1
565417,1,2,2,23,0,0,-2,-2,-2,-2,21923,26023,35218,25068,26178,11081,38908,14049,22847,946,7545,945,0
51368,1,2,2,48,0,0,0,0,0,0,73432,19387,41044,18947,39286,37444,1777,967,1569,726,6398,496,0
50351,1,3,1,48,2,2,2,2,2,2,80565,52677,49515,56375,80112,48687,1126,2489,0,1294,3307,2053,1
144277,2,1,2,25,-1,-1,-2,-2,-2,-2,3920,0,0,0,0,0,5939,0,0,0,0,0,0
52973,1,2,2,51,1,2,4,3,2,2,6796,11071,7162,9813,12529,23990,0,0,0,0,0,0,0
26609,1,2,1,44,-1,2,-1,-1,-1,0,-102,2704,484,3574,3689,12285,0,857,3541,6165,3936,1702,1
45032,2,1,1,26,0,0,0,0,0,0,88373,76939,77151,76779,45640,72108,4034,14406,1411,1534,8051,1179,0
183980,2,2,1,44,-1,-1,-1,-1,-1,-1,-983,2887,2845,924,1789,1025,0,0,5791,878,1466,0,1
203743,2,2,1,37,1,0,0,0,0,0,95683,206045,127892,199262,127202,219116,11422,7642,6044,4298,10268,5550,0
46706,1,2,1,25,4,3,2,0,0,0,17915,19786,8852,26874,16721,21560,0,0,9877,3126,0,4386,0
207530,1,2,1,64,-2,-2,-2,-1,-2,-2,0,820,-693,10480,1887,0,819,609,0,1768,0,0,0
362017,2,2,1,41,0,0,0,0,0,0,122404,292332,175547,148296,134108,134812,10340,10710,3933,7323,5759,4890,0
122000,2,2,2,42,0,0,0,0,0,0,50093,54986,53222,85120,87754,75671,2836,4011,4448,2828,4018,3694,0
388160,2,1,1,40,2,-1,-1,-1,-1,-1,8950,15316,13375,23404,14802,7417,26510,11778,25326,14347,14106,5359,0
148986,1,1,2,24,0,0,0,0,0,0,114180,49657,26816,116261,10494,30664,4759,1838,1834,1960,1156,8870,0
481230,1,2,1,58,0,0,-2,2,2,0,154201,497890,595833,147188,340692,44946,28880,11200,8551,0,6106,5491,0
228499,2,1,2,53,1,-2,-2,-1,-1,-1,0,0,2423,1957,4139,1478,0,0,5022,1173,1099,4400,1
595322,1,1,1,32,-2,-2,-2,-2,-2,-2,8798,1888,12744,37023,20147,20074,10137,19278,7211,10736,5576,21557,0
152026,2,2,1,24,0,0,0,0,0,0,192884,121769,151836,127082,130098,131432,7820,6170,3024,8303,6095,2325,0
91057,2,1,2,25,2,0,-1,-1,-1,0,8130,6090,4039,13879,-2619,29700,3253,1463,5094,5261,0,885,0
198230,2,5,3,30,0,-2,-2,-2,0,0,120316,0,0,95913,21875,2515,0,0,2228,2605,3690,0,0
53472,2,1,1,54,0,0,0,0,0,0,77090,70747,77534,10768,33976,20761,2448,4540,1929,1322,825,1132,0
21788,2,1,2,45,0,0,0,0,-1,0,50138,35557,1519,951,1546,0,1806,2022,1112,1041,0,37034,1
497066,1,1,1,50,0,0,0,0,-1,0,371733,597419,243882,324215,512995,411197,23679,12483,16879,40321,10594,72966,0
59096,2,2,1,37,0,0,0,0,0,0,31442,29303,12928,9796,15591,33569,1719,1702,1178,1689,1150,1172,1
253526,2,1,2,41,-2,-1,-2,-2,-2,-2,4190,0,0,0,0,0,0,0,0,0,0,0,0
267836,2,2,1,41,-1,-1,-1,-1,-2,-2,20623,15304,0,0,0,0,7359,0,0,0,0,0,0
140029,2,1,1,33,2,2,2,2,2,2,121619,88086,132748,83422,96689,133527,5860,3997,0,3790,3420,3764,1
317984,1,2,1,42,-1,2,0,0,0,-1,5106,11504,12406,16310,14546,657,0,1286,3818,1378,1409,11363,0
23710,2,2,1,41,0,0,0,0,0,0,8329,3324,3309,17314,10486,6312,808,1547,1077,1231,669,2223,0
123672,2,1,2,31,2,0,0,0,0,0,88328,93532,121609,79021,94431,98762,4546,4134,5177,4252,6012,3262,1
365213,2,2,1,40,-2,-1,0,0,0,0,994,294109,160021,29901,190837,109037,11847,10077,32398,7349,13360,12609,0
141786,2,1,1,52,3,2,2,2,-1,-1,213818,5043,0,0,286,32533,0,0,0,8027,18115,5004,1
47765,2,2,1,52,0,0,0,0,0,0,33556,57944,29760,33845,26249,47750,5138,3566,1845,5102,1407,2862,0
45151,1,1,1,31,1,2,2,2,-1,2,75142,104845,117658,67068,48481,62335,3156,113275,0,24423,1241,90471,0
26816,2,2,1,35,-2,2,1,0,0,0,11899,12750,19292,45132,49940,33804,0,2764,2156,1471,2167,4640,0
247122,2,1,1,47,-2,-2,-2,-2,-2,-2,13092,3702,15491,15844,17558,0,3215,11099,0,11584,0,0,0
302514,2,1,2,30,-2,-2,-2,-2,-2,-2,-1730,2568,-238,1401,0,0,1415,1144,1891,0,0,0,0
46827,2,2,1,29,1,2,0,2,2,2,44681,32199,12403,27752,40310,27091,2781,3159,1598,0,0,0,1
32589,2,2,2,30,0,0,0,0,0,0,11276,20932,20853,25484,13702,17944,2413,718,1464,672,778,1452,0
240250,2,1,1,57,-2,-2,-2,-2,-2,-2,1387,1735,4086,11061,0,0,2055,3611,6932,0,0,0,0
90356,2,1,2,40,0,0,2,2,0,0,23356,47569,21512,18203,34892,20470,1522,638,0,773,1846,1502,1
49018,2,2,1,51,0,0,0,0,0,0,16586,45713,12207,10657,16768,18341,3962,1487,1602,657,736,1459,0
430517,2,1,1,52,-2,-2,-2,-2,-2,-2,11391,26625,12642,7091,87808,3793,7224,1653,14893,16499,2472,85847,0
146614,2,2,1,38,0,0,0,0,0,0,76174,73417,106788,91239,99670,82814,9076,4954,4008,3692,4010,4006,0
86498,2,2,2,36,-2,-2,-2,-2,-2,-2,19171,0,0,0,0,0,0,0,0,0,0,3180,0
364852,1,1,2,29,0,0,0,0,0,0,193916,359059,327536,343892,177829,213900,9291,23284,10029,4292,10005,6298,1
53576,1,3,1,38,0,0,0,0,0,0,56448,29565,45447,24763,18044,18313,1567,1642,1923,1084,851,1508,0
88626,1,2,2,35,0,0,0,0,0,0,74664,45243,115490,30938,31027,36085,1639,13415,1688,358,2962,1140,0
48596,2,3,2,37,1,0,0,0,0,-2,40588,48117,40443,17300,0,0,2622,1806,3357,0,0,0,0
226454,2,2,1,31,1,2,0,0,0,2,113896,164691,220314,141694,97148,81263,0,11696,8163,3609,9997,5510,1
36656,2,3,1,52,2,2,0,0,2,2,16803,5130,25086,35165,38289,0,0,1726,11911,0,0,0,1
50318,2,2,2,26,0,0,0,0,0,0,23572,46398,19395,9193,12572,0,22806,1999,1274,989,0,0,0
83603,2,3,2,43,0,0,0,0,0,0,58204,42393,53947,54074,33208,48349,2516,2117,2136,1855,1179,1427,0
164663,2,3,1,52,0,0,0,0,0,0,261308,84254,162611,64217,57925,52697,9801,4064,3321,8415,3699,143002,0
169429,2,1,2,35,-1,-1,-1,-1,0,0,17999,25460,5648,16171,8681,15014,9284,9077,10417,935,4879,833,0
26208,2,2,2,39,0,0,0,0,0,0,6934,28457,-4796,7956,9846,11799,3307,1815,1627,481,655,776,0
352501,2,1,1,29,0,0,0,0,0,0,-223,52706,44241,63242,5480,1751,47816,63319,1701,1519,2109,91411,0
822884,1,2,2,32,0,0,0,0,0,0,149605,214367,153633,131959,122153,146941,11413,14858,69768,76716,1695,178524,0
56591,1,2,1,58,2,2,0,2,2,3,127554,90885,44023,33755,55833,74140,5077,2562,2855,0,4050,0,1
64331,2,2,1,31,0,0,0,2,2,2,101425,96347,81600,65066,113965,33741,2272,1668,0,1957,2155,0,0
167050,2,2,1,42,0,0,0,2,0,0,78176,50750,80336,19263,15377,30499,2614,1949,0,2131,935,800,1
151122,2,3,1,56,-1,-1,-2,-2,-2,-2,15985,0,0,0,0,0,0,0,0,0,0,0,0
116545,1,2,2,35,0,0,0,0,0,0,89623,91448,91452,80502,103732,89719,5430,5209,4717,4963,4842,2171,0
279483,2,3,1,53,-1,-1,-1,-1,0,-1,914,4482,3117,19965,2408,8859,10780,37259,5204,0,3569,4348,0
94464,1,1,2,37,2,0,0,0,0,0,73458,89580,76759,123923,152197,22112,6239,2454,3157,956,3079,2303,0
328204,2,1,2,22,1,2,0,0,0,0,106389,28003,258719,22172,16910,20687,7152,4844,3899,1481,8799,1233,0
375975,1,1,1,38,2,2,0,0,2,0,253992,477823,546226,334621,244491,452165,31889,2310,8618,18731,17770,10006,1
168740,2,2,2,42,0,0,0,0,0,0,67489,107639,85453,87972,86208,84099,4609,3878,2188,4222,7786,72588,0
43417,1,3,1,57,-1,-1,-1,-2,-2,-2,13987,0,0,0,0,0,0,0,0,0,0,0,0
52353,2,1,2,37,0,0,0,0,0,0,81065,68813,89589,101501,116912,69182,2745,3302,2517,7248,4356,3340,1
504177,2,2,1,59,-2,-2,-2,-2,-2,-2,2236,17116,14959,15050,12688,2317,10721,18460,10655,11186,41427,0,0
158473,1,1,2,25,0,0,0,0,0,0,91027,139179,93022,71811,72215,64946,4196,2731,6328,2300,3738,3007,1
215913,2,2,1,42,0,0,0,0,0,2,49886,171677,200291,190695,288561,208954,10521,8643,10247,9670,0,2247,0
228512,1,1,2,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26899,2,2,2,54,1,2,2,0,0,0,15687,33822,18161,2535,42652,31193,0,0,611,9768,8039,2022,0
49368,1,2,1,26,0,0,0,0,-1,-2,38224,49843,21007,27052,49880,34389,6572,2969,29491,57311,1687,2096,0
49583,1,3,1,51,-2,-2,-2,-2,-2,-2,53169,0,0,0,0,0,0,0,0,0,0,0,0
475446,1,1,2,33,0,0,-2,-2,-2,-1,26755,26125,0,0,0,52229,18237,0,0,43020,55660,19906,0
211434,2,3,1,53,1,-2,-1,-1,0,-2,0,0,-541,3021,0,1753,0,9982,8417,0,9085,0,1
40958,2,2,1,54,1,2,2,2,2,2,47776,32904,29265,22758,36224,21819,0,712,0,895,4226,4088,1
151880,2,1,1,52,-1,-1,-1,2,2,2,-514,3275,692,1455,2881,1235,2125,764,0,1335,0,4151,1
298711,1,2,1,50,-2,-2,-2,-2,-2,-1,605,-108,-716,1565,1613,7333,2027,971,1058,1272,7881,637,0
56812,1,2,1,21,0,0,0,0,0,0,25731,35274,23419,35285,23179,24611,4846,1363,4508,863,2004,4610,0
245082,2,1,2,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
127644,2,2,2,43,0,0,2,0,0,0,20883,40791,21093,27151,51770,11123,3115,1803,2768,609,1491,1745,0
54147,1,3,1,28,0,-1,-2,-2,-1,-1,1267,2488,0,3001,5089,476,1509,0,0,3764,0,0,0
210935,1,2,1,58,-1,-1,-1,-1,-1,-1,9557,4388,695,7683,2613,2410,1723,963,21585,1215,2237,1638,1
547274,1,1,1,33,1,2,2,3,2,2,126341,101547,83748,143633,200737,111723,0,5210,0,0,0,0,0
490868,1,2,1,25,2,2,2,2,2,0,27593,75741,73436,52662,489882,43137,22726,0,11331,25058,19793,1102,1
131009,2,2,1,35,0,0,0,0,0,-1,13970,154530,187401,150713,144894,54419,19492,8007,15326,4507,19078,23888,0
50854,2,3,1,37,0,0,0,0,0,0,28704,46777,52615,54427,50894,51162,1969,2469,1731,700,1215,982,0
15311,2,3,1,41,0,0,0,0,0,0,24594,15630,12896,11734,12737,14074,237,2630,2021,908,1349,4056,0
291276,2,2,1,43,0,0,0,0,0,0,67549,94469,63739,86998,47659,106689,2615,4020,4485,2236,2309,1217,0
353237,1,2,2,30,0,0,0,0,0,2,64860,57801,55458,61363,53485,53714,2866,3012,1564,2554,0,2450,0
48536,1,1,1,29,0,0,0,2,0,0,34957,42109,35450,28631,51920,42733,2026,2362,0,954,1991,1104,0
192523,1,1,1,45,0,0,0,0,0,0,171188,101078,80363,89237,67498,73705,4825,4526,8397,10566,4730,9371,0
238405,1,1,1,35,-1,-1,-1,-1,-1,-2,189,1660,2663,11296,12236,1042,901,6428,13665,8063,2930,789,0
55647,1,2,1,58,2,2,0,0,0,0,67175,76820,66773,60330,94148,87196,1110,5480,3096,1110,2160,4862,0
379888,1,1,1,54,-1,-1,-1,0,0,0,6146,4756,170,7677,1898,24896,1012,1347,1485,0,1185,130541,1
49452,1,2,1,25,0,0,0,0,0,0,46407,57462,53764,35961,52554,50656,2581,3477,974,1179,3194,2341,0
212352,2,1,2,24,0,0,0,0,0,0,49885,148556,62593,86234,159788,64001,3857,4969,5786,3609,2151,4152,1
225286,2,1,1,58,-2,-1,-1,-2,-2,-2,813,2435,1912,0,0,0,2254,235,0,0,0,0,0
398670,2,2,2,41,0,0,0,0,0,0,100360,73204,108476,57019,81736,87704,15719,3685,5305,4702,3452,4172,0
281507,2,2,1,26,0,0,0,0,0,-2,102275,5405,84843,2686,2032,2111,0,1626,0,0,1048,0,0
84779,2,1,2,30,0,0,0,0,2,2,38261,29906,24147,27474,42918,15365,4942,2513,1835,0,3997,0,0
156943,2,1,2,36,-2,-2,-2,-2,-2,-2,1296,539,1441,1835,3415,-180,842,4738,4048,1757,104,855,0
32932,2,2,2,23,0,0,0,0,2,2,22903,54176,49654,40717,37516,26656,2724,1662,3877,1860,1287,2972,0
56333,2,3,2,33,0,0,0,0,0,0,32934,48593,27186,28323,35705,25085,2634,1486,1652,1494,365,2399,1
404090,2,1,1,59,-2,-2,-2,-2,-2,-2,5289,2191,5790,13781,45347,0,2459,18415,8496,33676,0,54142,0
51399,2,2,1,39,2,2,2,0,0,0,46807,57563,87639,63217,46285,88780,1937,0,2248,2149,1779,2328,1
89565,1,1,2,40,0,0,0,0,0,0,9986,19651,17164,0,0,0,1706,3709,0,0,0,4146,0
95578,2,3,1,37,1,2,2,1,2,2,53402,42652,38353,39519,86635,44486,0,2316,4598,0,0,2900,1
534399,1,2,1,22,-2,-2,0,0,0,-2,177,3801,1785,9348,11621,-1312,999,510,1684,2989,0,0,0
59137,2,2,1,31,2,2,2,2,2,2,39943,30348,37158,31065,34128,33818,0,1563,1622,0,1663,0,1
208687,2,2,1,24,-1,0,0,0,0,0,25966,46621,40855,31404,23888,24801,1615,1629,3401,362,724,1631,0
227888,2,2,1,34,-1,-1,-1,-1,0,0,32817,21095,39547,53551,44116,25924,20768,20001,12926,10281,16915,9462,0
23017,1,3,2,32,0,0,0,0,0,-1,4741,60447,22809,21852,19145,24919,1678,1989,1512,42,41420,1605,0
29816,2,1,2,32,0,0,0,0,0,0,10551,17785,15548,12615,14657,9976,1907,1939,2036,531,815,1199,0
53667,2,3,1,43,0,0,0,0,0,0,21127,15542,22411,16860,16562,11195,1794,1659,1820,1055,1433,191,1
89124,2,2,2,42,2,0,0,0,0,0,48039,52069,43610,44665,33652,60068,760,1117,3220,1900,3853,4386,1
77615,1,3,1,41,0,0,0,0,0,2,43693,87183,55323,55654,56360,139466,9790,3152,2107,2183,0,6050,1
244982,2,1,2,34,1,-1,-2,-2,-2,-2,697,0,0,0,0,0,0,0,0,0,0,0,1
359343,1,2,1,41,0,0,0,0,0,-2,159816,168951,19003,74961,1224,1144,2731,7363,0,0,0,97188,1
130571,1,3,1,58,-1,-1,-1,2,0,-1,623,2949,2635,465,1364,2371,783,1691,0,0,3196,5042,1
50120,2,2,1,36,-1,-1,-1,-1,-1,-1,518,14741,14334,12167,15112,7038,26397,7590,12194,18738,1439,3660,0
119952,2,2,2,26,0,0,0,0,0,0,62925,37554,84222,42215,55754,3488,3185,1960,1698,1191,1544,0,0
185897,2,2,1,25,0,0,4,2,2,0,17193,29929,37126,28878,32485,32112,1725,4827,2419,1063,707,0,1
77145,2,2,1,23,6,-2,4,2,0,0,132807,88215,73375,67650,102086,91449,0,0,0,4813,4816,1122,0
191680,2,3,2,44,0,0,0,0,0,0,84205,75770,56873,78996,67629,55123,2620,3079,4020,4534,2369,2472,0
21634,1,1,2,38,-1,-1,-1,-1,-1,2,6571,-470,94,2388,-38,-187,1436,2508,2448,562,0,1224,0
145758,2,2,1,32,-2,-2,-2,-2,-2,-2,97827,46325,49205,0,0,0,5525,0,2066,0,0,0,0
505303,2,1,2,43,0,0,2,2,0,0,308657,195858,174604,196696,193207,32331,8844,17836,8052,4216,6263,12833,0
23018,2,3,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
96827,2,1,1,36,2,3,2,2,0,0,96816,105471,101862,67473,67976,55069,34856,0,5124,0,1750,4745,0
166059,2,1,2,44,-1,-1,-1,-2,-1,-1,7375,9357,18435,1005,9103,11572,10547,11897,0,7567,37619,730,0
112144,2,2,1,42,-2,-2,-2,-2,-2,-2,17486,6776,5264,5500,60476,362,1753,3287,3020,146367,5619,1119,0
200653,2,2,1,30,0,0,0,0,0,0,87528,143563,153605,140638,77856,86992,37780,5645,2560,799,2153,3743,0
114394,2,2,1,31,0,0,0,2,0,0,76194,120564,129543,70646,70438,9145,4799,10823,0,1583,1100,282,0
139536,1,2,2,42,0,0,-1,-1,-1,-1,2159,1748,2242,3931,836,4473,7606,1688,4659,1623,1674,0,0
51499,2,2,1,57,0,0,0,0,0,0,72559,58231,121725,94292,76887,91350,1627,1834,1605,5281,0,4099,0
68376,2,3,1,60,0,2,3,2,0,0,13613,8361,23134,20511,14590,16488,1934,0,0,1208,679,1343,0
594871,2,1,2,39,0,0,0,-2,-1,-1,68435,28789,7258,6514,14830,-1353,12536,3785,2015,15726,180,36642,0
140840,2,1,2,25,0,0,0,0,0,0,13483,43071,17655,45679,49105,33052,3100,2057,1399,1437,982,19550,0
124160,1,2,2,34,-1,-1,-2,-2,-1,-1,20601,0,0,0,2130,0,0,0,0,1314,0,0,0
154575,1,1,2,30,0,0,0,0,0,0,75130,117738,79399,60430,47040,41353,3912,4042,2008,1090,997,11326,0
53051,1,1,2,43,2,2,0,0,0,2,42448,15556,26365,21577,28489,28324,0,1860,946,559,679,91,0
50646,2,1,1,46,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
103095,2,2,2,38,2,2,0,0,0,3,9282,8500,17332,15359,32787,25545,0,2133,1359,1076,2245,0,1
195752,1,4,1,44,-2,-2,-2,-2,-2,-2,1911,2333,0,2364,0,404,3071,0,1854,0,1094,20768,0
133498,2,2,1,36,-2,-2,-2,-2,-2,-2,16575,6400,0,0,0,0,0,0,0,0,0,0,0
28054,1,2,3,37,0,0,2,-1,0,-2,13655,11043,17515,1407,0,0,1669,2166,720,1342,0,0,0
376654,2,1,1,49,-1,-2,-1,-1,-1,-2,17865,-2067,-333,7442,70837,53628,19512,1838,9070,90741,4749,5012,0
397376,2,2,2,36,0,0,0,0,0,0,235241,189736,257982,188178,243073,148504,12659,8139,12950,6214,10071,8582,0
85909,2,2,1,34,0,0,-2,-2,0,-2,11341,10652,3837,10037,3540,0,3062,2014,4786,518,3928,4199,0
390596,1,2,1,49,-1,-1,-1,-1,-1,-1,19168,32215,14809,16078,14505,9616,51834,11467,11798,8062,8627,20549,0
118192,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
184630,2,2,2,27,0,0,0,0,0,0,217092,124441,168679,112049,59460,78380,4992,5786,5713,8256,7529,0,1
504163,2,3,1,54,-2,-2,-2,0,0,0,31935,9574,69209,78052,91212,87045,28497,138158,9782,2034,15041,12841,0
622475,1,2,2,21,0,0,0,0,0,0,29704,10461,-742,8468,23705,17377,1331,1820,4816,499,3727,2153,0
307512,2,2,2,36,3,2,2,2,2,2,19959,16715,16904,10827,17123,9669,502,1289,0,854,0,1073,0
44964,2,1,2,30,2,2,2,2,2,2,49543,49780,61871,52158,48001,78784,3373,0,1922,2844,3272,2539,1
495024,2,1,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
303344,2,1,1,51,-1,-1,-1,-1,-1,-1,1352,17347,2919,7842,17412,9642,11841,1381,6545,3788,4739,491,0
183268,2,2,2,27,1,2,2,2,2,2,1563,2129,3289,13825,13624,1709,0,5701,3726,0,3833,3832,0
69381,1,3,1,44,0,0,0,0,0,0,35142,37579,26339,16940,15482,-68,2605,1632,2160,0,678,2252,0
51791,2,2,1,46,0,-1,-1,0,0,0,3382,10018,2172,2414,6120,-51,3503,1841,728,0,2549,980,0
102520,2,2,1,21,0,0,0,0,0,0,11892,11806,14447,19373,26160,15924,1993,1183,1468,0,929,3492,0
126474,2,2,1,31,0,0,4,2,2,-2,38747,10683,12275,15794,5796,-2975,3385,2590,1823,539,1503,1717,0
144017,2,3,1,36,1,-2,-2,-2,-2,-2,2630,0,0,0,0,432,0,0,0,0,0,9558,1
29163,2,3,2,40,-1,-1,-1,-1,-1,-1,6226,2997,3337,2118,2256,3283,1580,4252,2820,16656,441,1331,0
74052,1,1,1,53,1,-2,-1,0,-1,0,0,4930,2737,800,1296,1207,0,1373,725,1084,1063,0,1
280647,2,2,1,33,-1,-1,-1,-1,-1,0,2524,212,3423,2669,2245,2125,2739,315,365,65,680,1869,0
72555,2,2,1,35,0,0,0,0,0,0,22689,62529,22859,22842,27166,27568,2165,1448,1562,76,989,1533,0
470959,2,2,1,46,-2,-2,-2,-2,-2,-2,1198,21108,17042,0,0,0,4683,14297,0,0,0,0,0
46358,1,2,1,29,0,0,0,0,0,0,19100,14727,53457,36840,34157,46560,2960,1625,9561,2056,0,1423,0
44477,2,2,2,30,-1,0,-2,-2,2,-1,8547,17100,0,649,2782,-1287,0,0,0,0,34,4571,0
153600,2,2,1,43,-1,-1,-1,-1,-1,-1,192,2436,15400,-867,3206,4377,0,12712,1992,592,7013,3150,0
84230,2,1,2,44,0,0,0,0,0,0,64684,79824,317750,48043,47724,35529,3537,3104,6161,1600,3911,5225,0
79558,2,3,1,44,-1,-1,-1,-1,-1,0,4962,13231,3150,14006,25197,1614,12462,2831,2967,856,1047,2306,0
438575,2,2,1,59,-2,-1,-1,-1,-1,-1,15873,49648,28184,1811,9809,12333,52894,11750,1435,4557,9320,0,0
497358,2,2,2,46,0,0,0,0,0,0,164433,491473,452524,253376,284521,111493,12187,11773,4651,7972,9559,6414,0
54551,2,2,1,44,1,2,0,0,0,0,37929,48352,45858,25671,34096,45458,0,65208,1435,1245,5303,13131,0
207250,1,2,1,30,0,0,0,0,0,0,164402,84232,63234,24954,9499,-1720,1720,2084,1193,2421,1136,134116,0
162902,1,2,2,30,0,0,0,0,-1,-1,12307,9360,12880,-299,3946,26958,7071,2973,1761,3127,28062,1648,0
108163,1,2,1,31,0,0,0,0,0,0,58679,45171,20338,17698,14779,15216,1560,1445,590,720,1076,2116,0
